Ga_5,Al_3,CN_Ga_In,In_new_5,In_0,In_2,Ga_new_0,Al_new_3,Ga_1,Al_4,Ga_new_3,percent_atom_ga,O_4,O_5,Al_new_0,Al_new_1,O_new_1,In_new_0,O_1,In_new_3,Ga_new_5,O_0,CN_O_Al,RR_O_O,In_new_1,lattice_angle_gamma_degree,Ga_2,In_1,CN_O_Ga,RR_Ga_In,Ga_new_2,density,Al_2,CN_Al_Ga,lattice_vector_1_ang,CN_Ga_Al,RR_Al_Ga,spacegroup,Al_0,CN_In_In,In_4,In_new_4,volume,lattice_distortion_beta_degree,O_new_5,O_3,lattice_distortion_gamma_degree,CN_Ga_Ga,CN_In_Al,Al_new_4,O_2,lattice_angle_beta_degree,lattice_vector_2_ang,RR_Al_In,CN_Ga_O,CN_In_Ga,RR_Al_Al,percent_atom_al,CN_O_O,RR_Ga_O,CN_Al_Al,RR_In_In,RR_Al_O,percent_atom_in,lattice_angle_alpha_degree,CN_O_In,CN_In_O,lattice_vector_3_ang,CN_Al_In,CN_Al_O,RR_In_O,number_of_total_atoms
-0.2815824514068633,-3.836174651296281,,0.0,0.0,0.0,-0.4441283598240491,-0.3390136119686208,-2.6139399326646413,13.654482598912425,0.4999999999999998,0.4167,22.875343653599728,-0.13471228744208807,-0.04499472424037702,0.7364425958706863,-0.1327714553948807,0.0,-12.0915531761597,0.0,-2.8589652352973747e-16,-11.627754040705446,1.4818863616286169,2.625,0.0,120.0011,-5.716750493157117,0.0,0.9330545837705564,,-0.4441283598240488,0.10753194052467516,-12.713744660421483,1.0635251890572663,9.8307,1.488935264680173,3.6,167,-0.940737938490932,,0.0,0.0,557.9737490762748,0.010300000000000864,-1.0458980686017465,12.22626546360179,0.0010999999999938836,1.3881198004065944,,-0.8283753728293275,-11.24758961289428,90.0103,4.915,,3.358996501574005,,2.85,0.5833,5.451722997784484,1.975,1.416457615069443,,1.975,0.0,89.9909,,,13.3346,,3.8105649299021582,,60.0
-0.09449208529103176,4.595407834942142,,0.0,0.0,0.0,-0.17041220983107594,0.7804920785882898,-5.6211237036225805,31.55059366205929,-0.2616167484320325,0.4062,55.841828457371655,-0.315204384099018,-0.9314584801772284,-0.4171951178676392,1.4638113703813458,0.0,-9.390635442709902,0.0,-0.4921616679230073,-29.303493125899703,1.3788372558632054,2.65,0.0,120.0021,-12.884476402712195,0.0,0.8435959786634235,,0.9209632706187254,0.10181968753261156,-15.080132432141207,1.0443521879900113,6.1935,1.5263608901392471,3.075,194,-16.470461229918087,,0.0,0.0,785.7026665336897,-0.0020000000000095497,-0.5270826068634337,9.705839826808926,0.0020999999999986585,1.0684526230974731,,0.9753510983219345,-26.53833533147195,89.99799999999998,6.1934,,3.114815921218795,,3.45,0.5938,3.3030411157732216,1.975,3.3435859349066335,,2.0,0.0,90.0189,,,23.6522,,3.4833783306017834,,80.0
-1.6602494431548318,-3.680659739884208,,0.0,0.0,0.0,0.3131709885075706,-0.4431473052040737,-0.0973820156193809,9.388867066445478,-0.11322291550929292,0.1875,-8.919902895849258,-5.7579687877620565,-0.2405265369838822,0.6424711722939507,-0.8696503482169174,0.0,9.118152906210387,0.0,0.1867313334812961,-1.7140109594066215,1.8519473324006683,2.825,0.0,90.0015,-1.7290102698267356,0.0,0.3702295784362013,,-0.27170657020481565,0.1050681453231943,-7.404280524058047,0.916030482003398,4.9323,3.969465422014725,3.175,33,-1.9845865423874332,,0.0,0.0,380.7053020395308,0.0023999999999944066,0.8928324107618157,-3.360184118448331,0.0014999999999929516,0.6612964488505148,,1.0709390979714453,10.63391385525588,90.0024,8.4765,,2.9618366274896104,,3.275,0.8125,5.535086233481864,1.825,3.3585728032145563,,1.825,0.0,90.0044,,,9.1059,,3.4189796905858496,,40.0
-6.030259362943933,3.3179363698548414,,0.0,0.0,0.0,-0.0,-0.3535533905932736,11.965819962169853,-2.491404176089076,-0.6398673473636722,0.875,14.745846217952922,-0.15386467180635988,0.52704627669473,7.562686231120634e-17,1.5768897657519794,0.0,12.845821930720225,0.0,-0.6398673473636719,-7.239657911639731,0.4939903463046745,2.6,0.0,89.9933,10.738023427225892,0.0,2.3468193643030886,,-1.1452615421815222,0.09783776762856264,-2.4388388010706974,4.216571959009671,9.3513,0.602367422715667,3.075,206,4.930242977159775,,0.0,0.0,817.6801447853651,0.005099999999998772,-0.78844488287599,-12.69195725891387,-0.006699999999995043,3.2599890361512864,,-0.2635231383473649,-7.5061883063131924,90.0051,9.3512,,4.023118910233866,,4.675,0.125,3.4675923551321484,2.0,0.9947672009079824,,1.975,0.0,90.0059,,,9.3507,,5.927884155656095,,80.0
-0.1422963736440162,4.582776847409631,2.7306909907948245,-0.4043053340696841,-17.28112243827776,-15.776828104986913,0.5485885712755986,0.7019315153534017,1.0849954234594053,23.51278981628649,0.2249536902501665,0.125,57.34514825112139,-0.19121145373147636,-0.8441912135969285,-0.37847585479594653,1.463811370381346,-0.10475427576404553,-10.134909599097735,-0.2812085749700439,-0.19128006853922924,-29.476422867205912,0.8649329716589788,2.775,0.6855139090397279,119.9918,-7.1729579598309625,-5.97585864103146,0.3088406677768243,3.6,-0.2077224484165478,0.08586886825372571,-11.615960503015705,0.9930506271906888,6.6318,2.979151881572068,3.6,194,-11.896829313270787,2.1101334657904287,33.05795054326467,-0.8226724604121491,931.6531314191268,0.007099999999994111,-0.5270826068634337,10.326121052829217,-0.008200000000002206,0.4966244305851296,1.1787768140874637,0.8894888003404643,-27.868725383915468,90.0071,6.6314,3.3,3.706088013321892,0.6826727476987061,3.6,0.375,3.3043564739823883,1.925,1.9860021373915924,3.6,2.175,0.5,90.0152,1.0500686659193363,3.1502059977580097,24.4597,1.5717024187832846,3.459731886635915,1.95,80.0
3.745533554796788,3.9111718623840974,1.1578973203335041,0.6981342404594031,31.712321737755236,-17.827120054247192,-0.2507770432433029,0.5594819314522851,-0.0547723861701089,-12.637593998926251,-0.057137252091377336,0.1875,-24.965571421531447,8.525689043289772,-0.6970158792485767,-0.3786215901395191,-0.7539302547148612,0.9781682972010076,-0.2857444868834606,-0.413089596556826,-0.2539561371093078,52.62171172487852,1.0701879878147855,2.925,-0.2850446439025772,90.0001,-8.406030409539184,-0.2860348016462541,0.34988227185419124,3.3,0.7199586029620051,0.08797981016638612,-10.967425961822851,0.7088807966713223,24.3679,1.6540551922330855,3.125,12,23.6050199607491,1.4886138201594046,-13.885201683508036,-0.1127131268523725,909.2995296160013,14.841800000000005,1.608523662958208,-8.239944556406307,0.00010000000000331968,0.6617691758226356,1.654140158157772,0.8832037220924784,-27.656140303347073,104.8418,6.2545,3.2,2.7990581748335295,0.5789486601667521,3.3,0.4375,5.8677126474542645,1.925,1.9851197060208785,3.15,1.925,0.375,89.9997,0.9675309006729192,3.8701236026916765,6.1721,1.4178344212780902,3.669215958222122,1.975,80.0
-0.11415087661402623,7.022917079197126,0.4964318470809337,0.0,0.0,0.0,-0.08333333333333341,1.1395312039509509,1.3850450274857105,37.877830437738155,2.6433881538694205e-17,0.0625,55.648257127506845,-0.40058230332687095,-1.0167542917872998,-0.7448170089349285,1.4638113703813458,0.0,-9.230428840318387,0.0,3.4364046000302466e-17,-29.59692854895197,1.9545393849037287,2.625,0.0,120.0051,-7.138041267298022,0.0,0.18529917240959945,3.4,0.4166666666666667,0.10501913727760097,-17.776871472429566,0.4791497663861321,6.1239,6.947671612598916,3.4,194,-20.100958965308603,0.0,0.0,0.0,761.7659226102098,0.0029999999999859037,-0.5270826068634338,9.631011143645255,0.005099999999998772,0.0,2.9762168359514463,1.2487696778908102,-26.051328578554887,90.00299999999999,6.1235,3.05,4.447180137830387,0.9928636941618674,3.05,0.9062,3.3027635993230846,2.025,2.1209821129768933,0.0,1.975,0.0312,90.0089,0.08225245837248565,3.948118001879312,23.4577,0.10262816675694644,3.235099671564793,1.825,80.0
-4.32689906839873,0.0,2.4437953063092333,0.8495307138429427,35.428203932219425,-19.092207769994058,-0.7389130240209665,0.0,-0.032314910652923835,0.0,0.6949281977687654,0.4062,-25.31115677406581,8.906693543879319,0.0,0.0,-0.7539302547148637,-0.8786562474378119,-0.2841386470376777,-0.2825291667603455,-0.2620340759445394,53.20981132658948,,2.975,-0.5670015470825973,90.0,-12.304675875775787,-0.2751691160995616,0.6997290137156292,3.375,-0.1319286210682364,0.07939947702131316,0.0,,24.765,,,12,0.0,2.6120950489279195,-16.335996162225367,-0.22079524102598616,1007.5633115130677,-14.759,1.6085236629582074,-8.622554896841644,0.0,0.7634959327860835,,0.0,-27.898654552523684,105.241,6.5014,,2.5836148198730933,1.6720704727378963,,0.0,5.869327687753979,1.95,,3.275,,0.5938,90.0003,1.6888424170528678,4.266549264133562,6.4860000000000015,,,2.025,80.0
-0.4039996084282493,2.0812441732487925,1.489496646565,0.2191916389299734,-2.153864634052593,-3.6452342831062015,-0.01043207771137312,-0.2818729371251801,-1.8008609980452708,14.469838326079344,-0.08545867454068927,0.3333,18.914977770461512,-1.0173329874861323,-0.3806426336464223,0.29341500380618785,-0.21749432224186813,0.3352086075615605,-4.500252965309285,-0.1717711865910368,-0.07925100391070647,-12.338773611522498,0.8785107594819672,2.7,-0.047420452338936665,120.001,-1.4049738715621998,0.5376214268264005,0.5490310122531334,3.7,-0.4099793543537485,0.09776467465575506,-6.416215589504602,0.19826314133879952,5.0862,0.2478289266734993,2.775,167,-8.053622736574741,0.6608771377959984,5.799098917158796,-0.1066173911096416,306.8593037887638,0.006500000000002615,-0.6485804176525044,5.517585952795422,0.0010000000000047748,0.4956578533469987,0.6612528794467283,0.8100411047445139,-6.576204158939008,90.0065,5.0858,2.975,2.4706395551391003,1.9859955287533333,3.425,0.4167,4.18575289634978,2.025,1.587609390131116,2.775,2.05,0.25,89.9942,0.7687045570313403,4.612227342188043,13.6981,0.39675172766803707,3.162638734135081,2.05,30.0
0.6189902104473648,-1.7285338326852306,1.4888701383236052,0.3800396913080457,8.004823563043677,-5.499293879985722,-0.3248805503903521,-0.02627291319750196,-0.11995739324543316,3.3257043658604415,-0.0772106763585005,0.25,-3.96634762243706,5.093471444383493,-0.2055373061992219,0.030418820642099307,-0.6043247255533244,0.5613468378133181,-1.046315933115127,-0.2107849362155139,0.16594163788612853,12.081586852252093,0.32922596862638004,2.975,-0.16925475509253174,90.0001,-3.2489541355162115,-0.5126383413584832,0.4940595265564354,3.275,0.3402730281384129,0.08355383957914117,-2.4251699155765296,0.9935104381713458,12.2649,0.9935104381713458,3.75,12,-0.9005344502839119,0.4962159790920571,-2.5055296830579543,-0.039458131501586384,239.36661798834805,-14.905699999999996,0.8107121590552416,-4.0471555112683655,0.00010000000000331968,0.9927604413511104,0.7445171899535518,0.5266083620747173,-8.115239229815026,105.0943,3.1889,3.325,2.964357159338613,0.7444350691618026,0.0,0.25,3.1404624174589326,1.95,0.0,3.2,1.925,0.5,90.0,0.9883383898267476,2.965015169480244,6.3388,1.4890343799071035,1.975355811758281,2.0,20.0
3.5082200416610765,0.0,3.14468504506699,-0.2856016116324664,-2.6397661188838093,-10.299183056396872,0.8988836066377175,0.0,-0.5206470583082461,0.0,-0.29835875122024097,0.375,-7.561395699722777,14.594217709937306,0.0,0.0,1.4018424304246353,-0.2265407228717493,-13.013335881228794,-0.5115804885684504,0.3505446959666961,-10.698169223530961,,3.125,0.797182100200917,90.0,-5.94841544032092,8.36794086313936,0.8235823183720792,3.525,-0.5578764797707548,0.07886026690017113,0.0,,10.9377,,,33,0.0,3.376287862433803,12.938949175280671,1.3120165342325545,1014.4525645756648,-0.0020000000000095497,-1.1817779481889878,-1.5808818287085105,0.0,2.48226617421906,,0.0,18.259564923253734,89.99799999999998,9.3249,,3.2943292734883167,1.8868110270401937,,0.0,7.027775210193473,2.0,,3.625,,0.625,89.9988,1.6687629458647737,4.005031070075456,9.9463,,,2.05,80.0
-0.5284444438475774,-1.6690882067330597,,0.0,0.0,0.0,-0.05667589887983085,-0.3149292889170827,-1.848217907246068,13.857161450675381,-0.13180511275735346,0.4167,18.433615999310447,-0.9609964144010528,-0.3717597736674865,0.3428497343970553,-0.21749432224186746,0.0,-4.371538418454315,0.0,-0.20564024297439865,-11.95503530189541,1.2624144926031746,2.625,0.0,120.0011,-2.2952468268161392,0.0,0.9330748644764836,,0.4168728948521113,0.10753303437388606,-7.006384262576112,0.9913826887837368,4.9153,1.387935764297232,2.875,167,-6.850777188099271,,0.0,0.0,278.9840366234971,0.010300000000000864,-0.6485804176525055,5.332534832855373,0.0010999999999938836,1.1916607526288268,,0.8520147947429614,-6.478580697415032,90.0103,4.915,,3.359069512115341,,3.6,0.5833,4.184752694734312,1.975,2.2688555387386047,,1.975,0.0,89.9909,,,13.3346,,3.2462086952653046,,30.0
0.0,2.0544231578178977,,-0.07532716524753237,-4.0831101264359395,-5.183187916426927,0.0,0.3425810881522517,0.0,13.121640256045756,0.0,0.0,18.879772078875853,-1.009170608197649,-0.5196543274016023,-0.28394292638642504,-0.2169969371589276,-0.08322445438927761,-4.477035260790528,-0.04617927747755902,0.0,-12.30836691177058,1.5374578594428203,2.675,0.12150644272509133,120.0016,0.0,2.2205918013455603,,,0.0,0.09871372985970314,-5.492627073467691,,5.0674,,,167,-7.629013182578068,0.9938315431497354,9.266298042862868,-0.4787843525016901,303.9090919027929,0.010199999999997544,-0.6470971870950244,5.4862058689881765,0.001599999999996271,,3.4746595002721117,0.8114663377754805,-6.571405167105276,90.0102,5.0672,3.7,,,2.925,0.6667,4.185635067009058,,1.239677482977604,3.95,2.1,0.3333,89.9903,0.6588318491631526,2.9647433212341867,13.6668,1.7373297501360558,3.4592801837463463,2.025,30.0
-0.4339293484529599,-2.077890510209536,0.7719792209281509,0.5623212778739913,-7.247349007291954,-11.716757633353676,-0.5793339167484973,-0.3067814089863213,-5.884832084280009,18.119576104980524,0.7806445989994111,0.5625,56.96531182580285,-0.15257488194010818,-0.2591020893704659,0.3341938834393943,1.463811370381346,0.7414127498218839,-10.019863328220367,-0.42178096747872623,-0.035663248289981964,-29.12830859221459,0.4734810583925415,2.75,-0.14054031039526546,119.9922,-14.642317844702823,3.356819274385984,1.0294151124359772,3.25,-0.5034032636826881,0.08870422284731694,-9.416460926466986,3.9716270891853487,6.5405,1.1032297469959302,3.575,194,-8.703115178513537,1.5446898755420162,18.96410664064564,-0.21188388697886454,901.8736361368144,0.003100000000003433,-0.5270826068634338,10.172438210160475,-0.007800000000003138,1.1028274584687872,1.544616732173445,0.5944756806257684,-27.83700323358827,90.0031,6.5403,3.575,2.745106966495939,1.5439584418563017,3.575,0.1562,3.3041026113375516,1.95,0.39728120117562055,3.575,1.9,0.2812,90.0046,0.7206381875250848,3.843403666800453,24.3429,2.7803101179122014,4.545418160568398,2.15,80.0
-0.3243596606319786,-2.2130958536574785,0.4958034770816056,0.0,0.0,0.0,0.29082132732808763,-0.3463105251164161,-0.7139803656326484,13.922612797393864,0.1961812615103036,0.1667,18.4526013838681,-0.961915225013068,-0.306641996817454,0.4246400915148809,-0.21749432224186807,0.0,-4.372879439499516,0.0,-0.1848714044118444,-11.968951200499857,1.5368506622381315,2.625,0.0,120.0015,-1.4584682185038582,0.0,0.5488723392699145,2.875,-0.13246305321246038,0.10736526386642377,-7.233464843702955,0.8823414550759355,4.9172,3.9705365478417103,3.6,167,-6.689147953690906,0.0,0.0,0.0,279.4199810967155,0.01269999999999527,-0.6485804176525051,5.334794664512584,0.0014999999999929516,0.0,3.9703142599481422,0.8821740084163359,-6.4836501833682405,90.0127,4.917,3.6,4.939851053429232,0.9916069541632112,2.8,0.75,4.184752694734312,1.975,1.1015879153870631,0.0,1.975,0.0833,89.9883,0.10976635557161203,1.9757944002890169,13.3449,0.4411460288831269,3.0737013244762634,1.95,30.0
0.0,-4.921449582083528,,-0.0033039533061240073,-0.23516930568832944,3.7330316454346586,0.0,-0.3850879766926893,0.0,9.262928963117446,0.0,0.0,-8.963042995394614,-5.85461360490308,-0.11614696740956915,0.6427673622404612,-0.8696503482169176,-0.2593801067657827,9.201191276019324,-0.279863378835048,0.0,-1.79152437403287,2.057873972160352,2.85,0.2831673321411717,90.001,0.0,1.2552892746468909,,,0.0,0.10202315684393494,-6.121177459676481,,4.987,,,33,-3.141751503440965,0.0,-3.4978623397463298,0.5280563685223344,392.06785241107656,0.0020999999999986585,0.8928324107618152,-3.346577671116243,0.0010000000000047748,,2.976902229480725,0.9370033800705966,10.754567369427486,90.0021,8.5565,3.275,,,3.25,0.875,5.535534549624057,,4.111408725753356,0.0,1.875,0.125,90.0055,0.16459155697506012,1.9750986837007216,9.1881,0.4252717470686751,3.5277839522748886,1.825,40.0
