id,Ga_new_0,Ga_new_1,Ga_new_2,Ga_new_3,Ga_new_4,Ga_new_5,Al_new_0,Al_new_1,Al_new_2,Al_new_3,Al_new_4,Al_new_5,O_new_0,O_new_1,O_new_2,O_new_3,O_new_4,O_new_5,In_new_0,In_new_1,In_new_2,In_new_3,In_new_4,In_new_5
11,-0.44412835982404913,-0.4999999999999998,-0.44412835982404875,0.49999999999999983,0.8882567196480982,-2.858965235297375e-16,-0.04499472424037702,0.7364425958706863,0.8733700970697041,-0.3390136119686208,-0.8283753728293275,-0.39742898390206544,1.5867073407143388,-0.1327714553948807,-0.6513017203872107,1.1786695239966276,-0.9354056203271282,-1.0458980686017465,0,0,0,0,0,0
12,-0.17041220983107597,0.7537784163550397,0.9209632706187254,-0.2616167484320325,-0.7505510607876498,-0.4921616679230073,-0.9314584801772284,-0.4171951178676392,-0.04389261814470586,0.7804920785882898,0.9753510983219343,-0.36329696072065104,-0.27491657875730136,1.4638113703813458,-1.3361037373391098,-0.9367287635179123,1.6110203160964112,-0.5270826068634337,0,0,0,0,0,0
13,0.3131709885075706,-0.07350841797200316,-0.27170657020481565,-0.11322291550929292,-0.041464418302754956,0.18673133348129614,-0.2405265369838822,0.6424711722939507,-0.8304125609875628,-0.4431473052040737,1.0709390979714453,-0.1993238670898767,-0.7149637478467584,-0.8696503482169174,1.3756455990546357,-0.023182062544897877,-0.6606818512078769,0.8928324107618157,0,0,0,0,0,0
14,-0.0,1.2797346947273445,-1.1452615421815222,-0.6398673473636722,1.145261542181523,-0.6398673473636719,0.52704627669473,7.562686231120634e-17,-0.2635231383473649,-0.3535533905932736,-0.2635231383473649,0.35355339059327384,3.8948593451622063e-16,1.5768897657519794,1.3656265961089076,-0.7884448828759905,-1.3656265961089071,-0.78844488287599,0,0,0,0,0,0
15,0.5485885712755986,-0.0336736217109375,-0.2077224484165478,0.2249536902501665,-0.34086612285905016,-0.19128006853922924,-0.8441912135969285,-0.37847585479594664,-0.04529758674353532,0.7019315153534017,0.8894888003404643,-0.3234556605574554,-0.27491657875730147,1.463811370381346,-1.3361037373391091,-0.9367287635179128,1.6110203160964107,-0.5270826068634337,-0.10475427576404552,0.6855139090397279,0.9274267361761943,-0.28120857497004387,-0.8226724604121491,-0.4043053340696841
16,-0.2507770432433029,0.31109338920068497,0.7199586029620051,-0.057137252091377336,-0.46918155971870246,-0.2539561371093078,-0.6970158792485767,-0.3786215901395191,-0.18618784284390166,0.559481931452285,0.8832037220924784,-0.18086034131276552,1.49116801867344,-0.7539302547148612,-1.430226670429985,-0.8545934082433473,-0.06094134824345481,1.608523662958208,0.9781682972010077,-0.28504464390257717,-0.8654551703486353,-0.41308959655682603,-0.1127131268523725,0.6981342404594031
17,-0.08333333333333341,-5.286776307738848e-18,0.41666666666666674,2.6433881538694205e-17,-0.33333333333333337,3.436404600030247e-17,-1.0167542917872998,-0.7448170089349285,-0.2320153861035113,1.139531203950951,1.2487696778908102,-0.39471419501602284,-0.27491657875730136,1.4638113703813458,-1.33610373733911,-0.9367287635179123,1.6110203160964107,-0.5270826068634338,0,0,0,0,0,0
18,-0.7389130240209665,-0.4328941218242265,-0.1319286210682364,0.6949281977687654,0.8708416450892029,-0.2620340759445394,0.0,0.0,0.0,0.0,0.0,0.0,1.4911680186734386,-0.7539302547148637,-1.4302266704299866,-0.8545934082433447,-0.06094134824345198,1.6085236629582074,-0.878656247437812,-0.5670015470825973,1.0994514884637978,-0.2825291667603455,-0.22079524102598616,0.8495307138429427
19,-0.01043207771137312,0.16470967845139584,-0.40997935435374844,-0.08545867454068928,0.42041143206512177,-0.07925100391070648,-0.3806426336464223,0.29341500380618785,-0.4293984710980913,-0.2818729371251801,0.8100411047445139,-0.011542066681007768,1.1172939387645306,-0.21749432224186815,-0.3179930950540901,0.8660747398943723,-0.7993008437104401,-0.6485804176525044,0.3352086075615605,-0.04742045233893666,-0.22859121645191882,-0.1717711865910368,-0.10661739110964161,0.2191916389299734
20,-0.3248805503903521,-0.08873096152762794,0.3402730281384129,-0.0772106763585005,-0.015392477748060752,0.16594163788612853,-0.2055373061992219,0.030418820642099303,-0.3210710558754954,-0.026272913197501965,0.5266083620747173,-0.004145907444597397,-0.6460117503888417,-0.6043247255533244,0.8987619908415022,-0.20638743350191732,-0.25275024045266054,0.8107121590552416,0.5613468378133181,-0.16925475509253177,-0.5218887063117317,-0.2107849362155139,-0.039458131501586384,0.38003969130804566
21,0.8988836066377175,-0.052185944746455326,-0.5578764797707548,-0.29835875122024097,-0.34100712686696266,0.35054469596669613,0.0,0.0,0.0,0.0,0.0,0.0,-0.6878065136803749,1.4018424304246353,1.8477758586090347,-0.22006448223564629,-1.1599693449286597,-1.1817779481889878,-0.2265407228717493,0.797182100200917,-1.0854758113608054,-0.5115804885684504,1.3120165342325545,-0.2856016116324664
22,-0.05667589887983085,0.3374453557317521,0.4168728948521113,-0.13180511275735346,-0.3601969959722804,-0.20564024297439862,-0.3717597736674865,0.3428497343970553,-0.48025502107547524,-0.3149292889170827,0.8520147947429614,-0.027920445479972644,1.1172939387645309,-0.21749432224186746,-0.31799309505409146,0.8660747398943729,-0.7993008437104396,-0.6485804176525055,0,0,0,0,0,0
23,0.0,0.0,0.0,0.0,0.0,0.0,-0.5196543274016023,-0.28394292638642504,-0.2918120103738775,0.3425810881522517,0.8114663377754805,-0.05863816176582648,1.1157293832605877,-0.21699693715892757,-0.3175478068180935,0.8640941242539519,-0.7981815764424947,-0.6470971870950244,-0.08322445438927761,0.12150644272509133,0.5620088068909673,-0.04617927747755902,-0.47878435250169005,-0.07532716524753237
24,-0.5793339167484973,-0.744981350709429,-0.5034032636826881,0.7806445989994111,1.0827371804311856,-0.035663248289981964,-0.2591020893704659,0.3341938834393943,-0.3353735912553025,-0.3067814089863213,0.5944756806257684,-0.027412474453073238,-0.2749165787573009,1.463811370381346,-1.3361037373391096,-0.936728763517912,1.611020316096411,-0.5270826068634338,0.7414127498218839,-0.14054031039526543,-0.529528862843019,-0.42178096747872623,-0.21188388697886454,0.5623212778739913
25,0.29082132732808763,-0.011309857098459193,-0.13246305321246038,0.19618126151030357,-0.15835827411562742,-0.18487140441184438,-0.30664199681745397,0.4246400915148809,-0.5755320115988819,-0.34631052511641613,0.8821740084163359,-0.0783295663984643,1.1172939387645306,-0.21749432224186807,-0.3179930950540905,0.8660747398943726,-0.7993008437104399,-0.648580417652505,0,0,0,0,0,0
26,0.0,0.0,0.0,0.0,0.0,0.0,-0.11614696740956915,0.6427673622404612,-0.8208564126610276,-0.3850879766926893,0.9370033800705966,-0.25767938554777203,-0.7149637478467579,-0.8696503482169176,1.3756455990546357,-0.023182062544897537,-0.6606818512078775,0.8928324107618152,-0.2593801067657827,0.28316733214117173,-0.26867626175655146,-0.279863378835048,0.5280563685223344,-0.0033039533061240073
27,-0.5304195596002945,-0.24156606250193616,-0.24078543018289938,0.31070285948058785,0.7712049897831933,-0.06913679697865177,-0.009275017941403086,0.5062407640360627,-0.7729100288415746,-0.2576494223089134,0.7821850467829775,-0.24859134172714903,-0.005897067505475936,1.0382926646347561,0.998151387411585,-0.5145320354095059,-0.9922543199061093,-0.5237606292252504,0.4451945165489845,-0.07800162468330131,-0.09209027504551023,0.23856424602773804,-0.3531042415034742,-0.16056262134443666
28,-0.2447149533305048,0.2644562757258179,0.5400029570994432,-0.016011618941904775,-0.29528800376893843,-0.2484446567839131,-0.4053501974330559,0.7136542071906975,1.0652442584509472,-0.10529955604824993,-0.6598940610178912,-0.6083546511424475,1.2344680858244923,-0.5164237372921949,-0.14102375067535652,1.262246167424387,-1.093444335149136,-0.7458224301321924,0,0,0,0,0,0
29,-0.06440075609562257,0.9167510193630553,0.9344562972431991,-0.40929897479074207,-0.8700555411475761,-0.507452044572313,0.5943017648521424,-0.0007965650324987349,-0.2958068509696387,0.26456620937233877,-0.29849491388250365,-0.26376964433984,1.4911680186734382,-0.753930254714864,-1.4302266704299869,-0.8545934082433442,-0.060941348243451585,1.6085236629582078,0.744428361908922,-0.27380401057658205,-0.6717185116459082,-0.3735099909432516,-0.07270985026301388,0.6473140015198335
30,0.0,0.0,0.0,0.0,0.0,0.0,1.193448534724486,-0.37883525511695987,-0.9966372679062,-0.6584925044696311,-0.19681126681828612,1.0373277595865915,6.816003854033863e-16,1.5768897657519796,1.3656265961089076,-0.7884448828759903,-1.3656265961089076,-0.7884448828759896,-0.2721584803933451,0.49579743331659,-0.5521194576424637,-0.39495160609783375,0.8242779380358092,-0.10084582721875626
31,-0.4192963228831818,-0.3429188991502514,0.6180956131855044,-0.09256098839114847,-0.19879929030232285,0.43547988754140005,-0.1321049088305568,0.6507845382959649,-0.8280716446815325,-0.3975062789818255,0.9601765535120896,-0.2532782593141397,-0.27491657875730163,1.4638113703813456,-1.3361037373391094,-0.9367287635179125,1.611020316096411,-0.5270826068634336,0.9360128930101729,-0.1685044599042271,-0.18867264511102164,0.5077303756677349,-0.7473402478991512,-0.3392259157635079
32,-0.034566527331647744,0.2865981307014471,0.5375037439350382,-0.12901660844952093,-0.5029372166033907,-0.1575815222519263,0.0,0.0,0.0,0.0,0.0,0.0,-0.348077727190103,0.9580406569259268,1.2636126091725115,-0.24947692965307816,-0.9155348819824091,-0.7085637272728482,-0.4264406623741138,0.6837060177416526,0.9472973674184487,-0.043968693583159024,-0.5208567050443351,-0.6397373241584936
33,0.0,0.0,0.0,0.0,0.0,0.0,-0.15586774574833936,0.43423588220100706,-0.791109880921082,-0.2755298747224831,0.9469776266694206,-0.158706007478524,-0.7149637478467581,-0.8696503482169174,1.3756455990546357,-0.023182062544898067,-0.6606818512078768,0.8928324107618156,0.5949641300069813,-0.08522855288726894,-0.2097825346147868,0.47626481820462513,-0.38518159539219465,-0.39103626531735636
34,-0.368045736570728,-0.2990408783146905,-0.1845193636923623,0.3734989498428034,0.55256510026309,-0.07445807152811304,1.2115203249227866,-0.10107341704087618,-0.7090736653316593,-0.8384020239716695,-0.5024466595911273,0.9394754410125458,1.4911680186734382,-0.7539302547148644,-1.4302266704299873,-0.8545934082433434,-0.06094134824345054,1.6085236629582085,-0.2957716547839599,0.19119627903086117,0.6400045044296446,-0.0094139895184694,-0.34423284964568474,-0.18178228951239186
35,-0.9687716224879329,-0.4913787734707862,1.1154318453956538,-0.3200781474881845,-0.14666022290772143,0.8114569209589705,0.0,0.0,0.0,0.0,0.0,0.0,2.9211445088716546e-16,1.5768897657519794,1.3656265961089078,-0.7884448828759903,-1.3656265961089074,-0.7884448828759901,-0.6713153973717478,-0.5337253491850682,-0.437286672465143,0.6145248656716885,1.1086020698368908,-0.08079951648662066
36,-0.357629359262446,0.6392159409552534,0.8297225348300722,-0.05620388159434083,-0.472093175567626,-0.5830120593609125,0.8616952477110512,-0.08050859212235253,-0.5096304680871735,-0.6201737949939907,-0.35206477962387767,0.7006823871163427,1.491168018673438,-0.753930254714865,-1.4302266704299875,-0.8545934082433433,-0.06094134824345043,1.6085236629582076,0.7309849240877698,-0.08415618205824228,-0.4506115301221684,-0.49995880277930266,-0.28037339396560124,0.5841149848375452
37,0.0,0.0,0.0,0.0,0.0,0.0,-0.2881595362753389,0.5098836179715955,-0.37697417771472413,-0.4664282991255962,0.6651337139900627,-0.043455318845999506,-0.7149637478467588,-0.8696503482169177,1.3756455990546352,-0.023182062544898182,-0.6606818512078764,0.8928324107618155,-0.13897747473971633,0.46018454675328563,-0.7270935648847153,-0.29030760144851886,0.8660710396244313,-0.16987694530476688
38,-0.11675003268540342,0.2962114238947159,-0.47231849173916995,-0.1969795339767053,0.5890685244245736,-0.09923188991801034,-0.2964886442368169,0.6378996224195925,-0.6725900583573594,-0.49175872252215486,0.9690787025941765,-0.14614089989743753,-0.6878065136803755,1.4018424304246353,1.8477758586090347,-0.2200644822356462,-1.1599693449286597,-1.1817779481889883,0.864452941020138,-0.3925086007344588,-0.82133372816198,-0.45775280360229853,-0.043119212858157556,0.8502614043367578
39,-0.3044085375460347,0.3011481168561212,-0.5509159545040827,-0.24835825109035814,0.8553244920501173,-0.052789865765762896,-0.13855808850020257,0.21709887467569192,0.42838502566379355,-0.04572507632569473,-0.2898269371635911,-0.17137379834999728,-0.10188066487015485,0.9508009095340214,1.1679343129275517,-0.41035876888001593,-1.0660536480573974,-0.5404421406540054,-0.5125171359652148,-0.1365351761919925,0.5696236048702455,-0.09921268863359271,-0.057106468905030704,0.23574786482558535
40,-0.4953841681751724,0.6396158337707731,1.028109384343569,-0.015302022096528829,-0.532725216168397,-0.6243138116742444,-0.32843411918588716,-0.10919109863563545,-0.1184849096558368,0.14973659767688122,0.44691902884172396,-0.04054549904124575,-0.2749165787573003,1.463811370381346,-1.3361037373391107,-0.9367287635179116,1.6110203160964105,-0.5270826068634343,-0.8426504337550111,-0.3930948738228786,-0.1321526271997574,0.6454022142231942,0.974803060954769,-0.2523073404003155
41,0.9306504022761465,-0.09955091309878643,-0.35347760642470893,0.6710254992510695,-0.5771727958514375,-0.5714745861522834,0.6673897807181917,-0.18463655751421978,-0.14513860026146494,0.5824552753862339,-0.5222511804567268,-0.39781871787201417,1.49116801867344,-0.7539302547148611,-1.430226670429985,-0.8545934082433473,-0.0609413482434547,1.6085236629582083,-0.42816954076692487,0.5367195211276004,0.9234506315715342,-0.025388929020371397,-0.4952810908046093,-0.511330592107229
42,0.0,0.0,0.0,0.0,0.0,0.0,-0.8511863540479633,-0.8224177848908406,-0.41302764363237493,1.0372642966722816,1.2642139976803384,-0.21484651178144132,-0.6878065136803769,1.4018424304246346,1.8477758586090354,-0.22006448223564445,-1.159969344928658,-1.1817779481889896,-0.14461397148694338,0.24765437234109633,0.7535353168826323,-0.08439736429225483,-0.608921345395689,-0.1632570080488416
43,0.0,0.0,0.0,0.0,0.0,0.0,-0.07250687939792422,0.9505170389471526,-1.1301512616976246,-0.5195735571012285,1.2026581410955484,-0.4309434818459246,-0.6878065136803762,1.401842430424635,1.847775858609035,-0.2200644822356454,-1.159969344928659,-1.181777948188989,0.739066226110005,-0.10436635303457181,-0.2352975696954362,0.48314381149333785,-0.503768656414569,-0.37877745845876604
44,0.0,0.0,0.0,0.0,0.0,0.0,-0.7227547621153675,-1.0026980261361524,-0.6408388368262864,1.0436756790272113,1.3635935989416537,-0.04097765289105911,-0.2749165787573014,1.4638113703813456,-1.3361037373391096,-0.9367287635179122,1.6110203160964107,-0.5270826068634336,0,0,0,0,0,0
45,-0.6428906630757085,-0.3610848404416097,0.6640172441904967,-0.32768241650159546,-0.021126581114788143,0.6887672569432048,-0.8016977277072544,-0.5199814933139686,0.8859730944384551,-0.38448538238076235,-0.08427536673120052,0.9044668756947312,1.5768897657519794,-2.9211445088716536e-16,-0.78844488287599,1.365626596108907,-0.7884448828759903,-1.365626596108907,-0.43386555446770486,-0.5200660348902154,-0.34971474986899376,0.5586826114984552,0.7835803043366987,-0.038616576608239146
46,-0.6561828538340373,-0.650309888609352,-0.3392387660147903,0.8047400916993752,0.9954216198488277,-0.15443020309002325,-0.8943522017834726,-0.4166204310994591,0.9526531277001324,-0.3445419123913178,-0.05830092591665968,0.7611623434907767,1.4911680186734388,-0.7539302547148644,-1.4302266704299869,-0.8545934082433445,-0.060941348243450745,1.6085236629582096,0,0,0,0,0,0
47,0.6386746247720013,-0.11819358558036464,-0.10579506371595686,0.32422200006580365,-0.5328795610560447,-0.2060284144854388,-0.7755567565780527,-0.7271313847300671,-0.34357424968087064,0.9418759733228647,1.1191310062589226,-0.21474458859279788,-0.2749165787573015,1.4638113703813456,-1.3361037373391094,-0.9367287635179125,1.611020316096411,-0.5270826068634337,-0.15102783769578368,0.2529745991132143,0.6329201910536479,-0.07508017256352849,-0.4818923533578641,-0.17789442654968587
48,-0.4325770706683652,-0.2679093340391663,0.6725311992467664,-0.056554864568600205,-0.23995412857840143,0.32446419860776626,-0.5212339552126724,0.7432244670204271,-0.5871367643583145,-0.714336018773117,1.1083707195709867,-0.028888448247310183,-0.6878065136803763,1.4018424304246349,1.847775858609035,-0.2200644822356453,-1.1599693449286592,-1.1817779481889885,-0.21634801951629096,0.6064345535873694,-0.5740157597170474,-0.4474596714749394,0.7903637792333383,-0.1589748821124299
49,-0.783431390777844,-0.28842228394489966,-0.016917423897642784,0.5589335305482553,0.8003488146754867,-0.27051124660335557,0.0,0.0,0.0,0.0,0.0,0.0,-0.6573775563963545,-0.8460163245065327,1.122820223745341,-0.10223751388193854,-0.46544266734898615,0.9482538383884709,0.40612329712802947,-0.16780345250272397,-0.012012560144982068,0.35143332754223156,-0.3941107369830472,-0.18362987503950756
50,0.5450834517981563,-0.1606259544484433,-0.049024871077681,0.3740980357461798,-0.49605858072047543,-0.21347208129773645,-0.6490003468509954,-0.9311245857734248,-0.6035580584313395,0.9539208018560577,1.2525584052823344,-0.02279621608263234,-0.27491657875730013,1.4638113703813458,-1.33610373733911,-0.9367287635179115,1.6110203160964103,-0.5270826068634346,0,0,0,0,0,0
51,-0.30856395711458473,-0.22339672524910656,-0.23963692173992823,0.2429414512983127,0.5482008788545133,-0.019544726049206353,-0.18255394808801512,0.3438122162451337,-0.4757399095353838,-0.25492516711455276,0.6582938576233989,-0.08888704913058044,1.1172939387645306,-0.21749432224186815,-0.3179930950540901,0.8660747398943723,-0.7993008437104401,-0.6485804176525044,-0.11289527081083613,0.2518667438480069,-0.27789641018698,-0.1897177385737441,0.390791680997816,-0.06214900527426267
52,-0.8724672311462172,-0.4459488479865124,-0.11029112134473579,0.756906006161684,0.982758352490953,-0.31095715817517133,-0.22216497111653008,0.7933865199593675,0.9414046931025495,-0.23748154822836084,-0.7192397219860195,-0.5559049717310067,-0.27491657875730047,1.463811370381346,-1.3361037373391098,-0.9367287635179116,1.6110203160964105,-0.5270826068634341,0,0,0,0,0,0
53,-0.21022235923200525,0.29761926407004713,0.606942287557886,-0.05530273869650186,-0.3967199283258807,-0.24231652537354526,-0.45665967620667114,-0.08624091652094991,-0.28694001203353914,0.10044393983585048,0.7435996882402104,-0.014203023314900637,9.737148362905517e-17,1.5768897657519794,1.3656265961089076,-0.7884448828759901,-1.3656265961089074,-0.78844488287599,1.1843614810762604,-0.4050189212707121,-1.0132736577671768,-0.6518544870236795,-0.17108782330908387,1.056873408294392
54,-0.04561800776881742,0.34055036767379926,0.5640348737940737,-0.14874734742618362,-0.5184168660252565,-0.1918030202476156,-0.14769214852503712,0.6338754928021508,0.7112263853342163,-0.2067777307050635,-0.5635342368091797,-0.4270977620970872,-0.2749165787573007,1.463811370381346,-1.3361037373391098,-0.9367287635179118,1.6110203160964107,-0.5270826068634339,0.9720367932999061,-0.39034176652448904,-0.014854306087977541,0.7991428857299969,-0.957182487211928,-0.4088011192055078
55,-0.1355648041680161,0.6695149519443611,0.872093886675153,-0.25012360114254895,-0.7365290825071366,-0.4193913508018123,-0.479541545766261,-0.326872236557731,0.7821382739209912,-0.05332025625549333,-0.3025967281547307,0.38019249281322454,1.234468085824492,-0.5164237372921971,-0.14102375067535444,1.2622461674243874,-1.0934443351491372,-0.7458224301321909,0,0,0,0,0,0
56,-0.08876595806985853,0.2721001798930255,-0.5925853930893675,-0.16448937463026464,0.6813513511592261,-0.1076108052627609,-0.4805290662952237,-0.24398410624416006,-0.16100735042936348,0.3411230081480331,0.6415364167245872,-0.09713890190387309,1.1157293832605881,-0.2169969371589279,-0.31754780681809314,0.8640941242539517,-0.7981815764424944,-0.6470971870950243,0,0,0,0,0,0
57,0.0,0.0,0.0,0.0,0.0,0.0,-0.22232616369903896,0.34762922336142604,-0.7111236770318838,-0.24430742101838201,0.9334498407309229,-0.10332180234304406,-0.7149637478467579,-0.8696503482169176,1.375645599054636,-0.023182062544897446,-0.6606818512078774,0.8928324107618154,-0.5582896637742109,-0.30354477281062897,0.5732335136431783,-0.2804082439600168,-0.014943849868967633,0.5839530167706458
58,-0.708696599882413,-0.9579659680707732,-0.6260232799293183,0.9983579115994451,1.334719879811731,-0.040391943528672716,-0.09118788366871104,0.06677152490911276,0.44467703582840046,-0.021943119047531812,-0.3534891521596894,-0.04482840586158116,-0.6878065136803749,1.401842430424635,1.8477758586090345,-0.22006448223564604,-1.1599693449286594,-1.1817779481889878,-0.17203876627724185,0.1876551109764462,0.5020993858681089,-0.03563450325147102,-0.3300606195908669,-0.15202060772497514
59,-0.03819795167983393,0.38200818456717467,-0.4876369954300112,-0.2126010347783582,0.5258349471098452,-0.16940714978881646,-0.37518157678233366,0.2910021360170337,-0.39521595448946517,-0.28600043796037494,0.7703975312717988,-0.005001698056658727,1.1172939387645306,-0.2174943222418678,-0.31799309505409046,0.8660747398943727,-0.7993008437104396,-0.6485804176525048,0,0,0,0,0,0
60,0.986109653806597,-0.04065813575124885,-0.5327290300357561,-0.7375950428411442,-0.4533806237708412,0.7782531785923932,-0.049720881796168535,0.9690000862986261,-0.9020058411659354,-0.5234858761251667,0.951726722962104,-0.4455142101734593,1.5768897657519796,5.842289017743308e-16,-0.7884448828759908,1.3656265961089071,-0.7884448828759901,-1.3656265961089071,0,0,0,0,0,0
61,1.047379401428375,-0.45767619620715405,-0.08832234332868019,1.0546245499924178,-0.9590570580996953,-0.5969483537852628,-0.2820132971060732,0.2889391520522876,0.6725812922562178,-0.02950263220386033,-0.39056799515014456,-0.25943651984842725,1.5768897657519796,-6.81600385403386e-16,-0.7884448828759909,-1.365626596108907,-0.7884448828759897,1.3656265961089076,0.628118367346167,-0.2268866210789166,-0.08441755549033,0.5788804412086541,-0.5437008118558372,-0.35199382012973746
62,-0.2327494012587436,0.32535594967892334,0.5748732339921384,-0.03880669122541328,-0.3421238327333948,-0.28654925845351026,-0.17188016824449,0.9675207646280616,-0.890401996844946,-0.6115057968409527,1.0622821650894363,-0.3560149677871084,-0.6878065136803757,1.401842430424635,1.8477758586090347,-0.22006448223564581,-1.1599693449286592,-1.1817779481889885,-0.4206970010349389,-0.44145344537257764,-0.3453833204118231,0.4713666899832322,0.7660803214467617,-0.029913244610654307
63,-0.40037992623059027,-0.35163408956355763,-0.18151579139774457,0.45244484481172625,0.581895717628335,-0.10081075524816888,-0.30046260662484764,-0.05007710118818672,0.30046260965048505,-0.050077099675368095,-3.0256374075647788e-09,0.10015420086355482,-0.35750651901788677,1.0121015745738051,-0.8650492305243505,-0.7660374089945653,1.222555749542237,-0.24606416557923946,-0.11512660648258384,0.5552586996929832,-0.5148170946274785,-0.3613914555024597,0.6299437011100621,-0.19386724419052379
64,-0.22343219299713032,0.482767198461402,-0.4315114056194886,-0.3903070246446505,0.6549435986166191,-0.09246017381675185,-0.5238900027924057,-0.4143909030489553,0.8479175093886324,-0.07066986859853057,-0.324027506596227,0.48506077164748607,-0.34807772719010394,0.9580406569259263,1.263612609172511,-0.24947692965307738,-0.9155348819824072,-0.7085637272728488,-0.04791981747736202,0.03429159248501805,-0.37676545403842515,-0.020221306939228058,0.424685271515787,-0.014070285545789998
65,-0.7737711655725106,-0.8663487654106504,-0.5204144241956304,0.9873094721290769,1.2941855897681414,-0.12096070671842712,-0.22282989294140976,0.31400628962304394,0.767253695505191,-0.07698730097493785,-0.5444238025637812,-0.23701898864810608,-0.6878065136803764,1.401842430424635,1.8477758586090347,-0.2200644822356457,-1.1599693449286588,-1.1817779481889892,0,0,0,0,0,0
