id,lattice_distortion_alpha_degree,lattice_distortion_beta_degree,lattice_distortion_gamma_degree
194,0.0023999999999944066,0.002200000000001978,0.001599999999996271
195,0.006799999999998363,-0.0040999999999939965,-0.0006000000000057071
196,0.002799999999993475,-0.0002000000000066393,0.0005000000000023874
197,0.0023000000000052982,0.0006000000000057071,0.0006000000000057071
198,0.002600000000001046,0.003100000000003433,-0.0023999999999944066
199,0.003100000000003433,0.003399999999999181,-0.002899999999996794
200,0.0006000000000057071,0.0006999999999948159,-0.0009000000000014553
201,-0.005799999999993588,0.006500000000002615,0.0010000000000047748
202,-0.00029999999999574817,-0.0023999999999944066,0.00010000000000331968
203,0.0007999999999981355,0.0007999999999981355,-0.001300000000000523
204,0.0005000000000023874,-0.002600000000001046,-0.011700000000004708
205,0.001599999999996271,0.0010000000000047748,0.0007999999999981355
206,0.003200000000006753,0.002799999999993475,-0.004300000000000637
207,-0.0062000000000068676,0.00749999999999318,0.0006999999999948159
208,-0.00029999999999574817,14.679100000000005,0.00010000000000331968
209,1.3858000000000033,1.610200000000006,0.6656000000000013
210,0.011099999999999,0.004199999999997317,-0.00549999999999784
211,0.015199999999992997,0.005899999999996908,-0.0005000000000023874
212,-0.00029999999999574817,14.5856,0.00010000000000331968
213,0.00029999999999574817,-14.911900000000005,0.0
214,1.0284000000000049,1.1951999999999998,0.3482999999999983
215,0.017700000000004934,-0.00190000000000623,0.003200000000006753
216,0.0036999999999949296,0.0036999999999949296,-0.003900000000001569
217,-0.011399999999994748,0.012299999999996205,0.001599999999996271
218,-0.002499999999997727,0.0011999999999972033,0.001300000000000523
219,-0.00730000000000075,0.008200000000002206,0.0010999999999938836
220,0.0010999999999938836,0.00029999999999574817,0.0006000000000057071
221,0.002499999999997727,0.002200000000001978,-0.003399999999999181
222,0.015600000000006276,0.004599999999996385,0.0016999999999995907
223,0.0011999999999972033,0.0002000000000066393,0.0005000000000023874
224,0.0020000000000095497,0.003100000000003433,-0.0006999999999948159
225,-0.00010000000000331968,-0.00010000000000331968,0.00039999999999906777
226,0.004199999999997317,0.003600000000005821,-0.00539999999999452
227,-0.011700000000004708,0.01269999999999527,0.0014999999999929516
228,0.0029999999999859037,0.003100000000003433,-0.003299999999995863
229,-0.002799999999993475,0.0007999999999981355,0.0010000000000047748
230,-0.00029999999999574817,14.596500000000004,0.00010000000000331968
231,-0.007800000000003138,0.006900000000001682,-0.004199999999997317
232,0.018100000000004,0.0011999999999972033,0.003500000000002501
233,0.0046999999999997035,0.004599999999996385,-0.004599999999996385
234,0.004400000000003956,0.00190000000000623,0.0010000000000047748
235,0.013599999999996726,-0.001599999999996271,-0.011700000000004708
236,-0.006000000000000227,0.005799999999993588,0.001300000000000523
237,0.0020999999999986585,0.002499999999997727,-0.0020000000000095497
238,0.003399999999999181,0.0016999999999995907,0.0010000000000047748
239,0.006399999999999295,0.006500000000002615,0.004800000000003024
240,0.0027000000000043656,0.0029999999999859037,-0.002600000000001046
241,1.0485999999999929,1.2199999999999989,0.3584999999999994
242,-0.002600000000001046,-0.0006999999999948159,0.001300000000000523
243,-0.0006999999999948159,14.622799999999998,0.0002000000000066393
244,-0.003399999999999181,0.004800000000003024,0.00029999999999574817
245,0.0,-14.3078,0.00010000000000331968
246,-0.0002000000000066393,14.728499999999995,0.00010000000000331968
247,0.0036999999999949296,0.0005000000000023874,0.0006000000000057071
248,-0.004800000000003024,0.006100000000003547,0.0005000000000023874
249,0.0023000000000052982,0.0006000000000057071,0.0006000000000057071
250,-0.005099999999998772,0.0027000000000043656,-0.0011999999999972033
251,0.003200000000006753,0.0023000000000052982,0.001599999999996271
252,0.01829999999999643,0.005200000000002092,0.003500000000002501
253,0.002200000000001978,0.0002000000000066393,0.0005000000000023874
254,-0.0006000000000057071,13.8806,0.0002000000000066393
255,0.011099999999999,0.004400000000003956,-0.006000000000000227
256,-0.00010000000000331968,-14.973200000000006,0.00010000000000331968
257,0.0020000000000095497,0.0018000000000029106,-0.0027000000000043656
258,0.0009000000000014553,0.001599999999996271,-0.0006999999999948159
259,0.004400000000003956,0.004499999999993065,-0.0040999999999939965
260,-0.00029999999999574817,13.7911,0.0002000000000066393
261,-0.0002000000000066393,14.469499999999995,0.00010000000000331968
262,-0.004400000000003956,0.002899999999996794,0.0014000000000038426
263,0.004999999999995453,0.004800000000003024,-0.005200000000002092
264,4.657799999999996,4.153499999999993,0.23079999999999856
265,0.0037999999999982492,0.002200000000001978,0.001300000000000523
266,0.7304000000000029,0.8456999999999937,0.27830000000000155
267,-0.00029999999999574817,14.6682,0.00010000000000331968
268,0.004400000000003956,0.004499999999993065,-0.0040999999999939965
269,-0.00029999999999574817,14.607299999999995,0.00010000000000331968
270,-0.0005000000000023874,13.835700000000005,0.0002000000000066393
271,0.00010000000000331968,13.8403,0.00010000000000331968
272,0.002200000000001978,0.002600000000001046,-0.002200000000001978
273,-0.0002000000000066393,14.728499999999995,0.00010000000000331968
274,0.09069999999999824,-1.1979000000000042,0.05349999999999967
275,0.001599999999996271,0.0020000000000095497,-0.0018000000000029106
276,0.00010000000000331968,-14.937200000000004,0.00010000000000331968
277,0.0,13.804699999999995,0.00010000000000331968
278,0.00010000000000331968,-0.0018000000000029106,0.0002000000000066393
279,0.01829999999999643,-0.0020000000000095497,0.002799999999993475
280,-0.4615000000000009,-0.5289999999999964,0.25649999999999906
281,0.017700000000004934,-0.00190000000000623,0.003200000000006753
282,0.0020000000000095497,0.0023000000000052982,0.0016999999999995907
283,0.002799999999993475,0.003100000000003433,-0.0027000000000043656
284,-0.0062000000000068676,0.00749999999999318,0.0006999999999948159
285,0.0009000000000014553,0.0014999999999929516,-0.0006999999999948159
286,0.005799999999993588,0.00029999999999574817,-0.0016999999999995907
287,-0.004599999999996385,0.00549999999999784,0.0006999999999948159
288,0.06229999999999336,-1.8840000000000003,0.035600000000002296
289,1.4590000000000032,1.6958999999999946,0.6914000000000016
290,0.018900000000002137,-0.0020000000000095497,0.0020999999999986585
291,0.0040999999999939965,0.0010999999999938836,-0.009600000000006048
292,0.003100000000003433,0.0027000000000043656,-0.0039999999999906785
293,0.0016999999999995907,-0.0011999999999972033,-0.01100000000000989
294,0.005799999999993588,0.0023999999999944066,0.001300000000000523
295,0.003100000000003433,0.003399999999999181,-0.003100000000003433
296,0.014899999999997247,0.010499999999993292,0.0006999999999948159
297,0.003600000000005821,0.003100000000003433,-0.0046999999999997035
298,-2.1518999999999977,-2.481499999999997,0.2550999999999988
299,3.9565999999999946,3.491,0.18319999999999936
300,0.0006000000000057071,0.0006000000000057071,-0.0007999999999981355
301,-0.5497000000000014,-0.631299999999996,0.23400000000000176
302,0.004300000000000637,0.004499999999993065,-0.003900000000001569
303,0.0002000000000066393,14.528999999999995,0.00010000000000331968
304,-5.5686000000000035,-6.465500000000006,0.9886000000000016
305,1.788499999999999,1.7566999999999953,0.16639999999999944
306,-0.0018000000000029106,-0.0006999999999948159,0.0010999999999938836
307,0.017099999999999227,0.0006000000000057071,-0.011499999999998069
308,0.0039999999999906785,0.004300000000000637,-0.003500000000002501
309,-0.0006999999999948159,-0.0002000000000066393,0.00039999999999906777
310,0.002799999999993475,0.003299999999995863,-0.0027000000000043656
311,0.0006000000000057071,0.0006000000000057071,-0.0007999999999981355
312,0.00010000000000331968,14.404799999999994,0.00010000000000331968
313,0.004400000000003956,0.0016999999999995907,0.0009000000000014553
314,0.004199999999997317,0.004400000000003956,-0.0036999999999949296
315,4.992599999999996,4.087100000000007,0.0987000000000009
316,0.02089999999999748,-0.005099999999998772,-0.0020000000000095497
317,-0.0006000000000057071,13.8806,0.0002000000000066393
318,0.0007999999999981355,0.0007999999999981355,-0.0010999999999938836
319,-0.0020999999999986585,-0.00029999999999574817,0.00039999999999906777
320,0.0016999999999995907,-0.0020999999999986585,0.00039999999999906777
321,0.014700000000004819,0.0036999999999949296,-0.002600000000001046
322,8.174599999999998,9.584400000000002,1.285
323,0.003399999999999181,0.00190000000000623,0.0011999999999972033
324,0.004999999999995453,0.004800000000003024,-0.005200000000002092
325,-0.0002000000000066393,14.126499999999993,0.00010000000000331968
326,0.005799999999993588,0.0023000000000052982,0.0010999999999938836
327,7.5627999999999975,8.885499999999992,1.5195000000000007
328,-0.00010000000000331968,14.447900000000004,0.00010000000000331968
329,0.002499999999997727,0.002600000000001046,-0.002799999999993475
330,0.0,14.6036,0.00010000000000331968
331,-0.0010999999999938836,0.0020000000000095497,0.00190000000000623
332,0.002499999999997727,0.002200000000001978,-0.003399999999999181
333,0.013099999999994337,0.0020000000000095497,-0.002600000000001046
334,0.0006000000000057071,-0.002899999999996794,0.00029999999999574817
335,0.003200000000006753,0.0023000000000052982,-0.0023999999999944066
336,0.017799999999994043,-0.0009000000000014553,0.00010000000000331968
337,0.013700000000000044,0.006799999999998363,-0.005799999999993588
338,0.013700000000000044,0.006600000000005935,-0.007000000000005002
339,0.013999999999995794,0.007099999999994111,-0.005099999999998772
340,0.005600000000001161,-0.005700000000004479,-0.00039999999999906777
341,0.003100000000003433,0.0027000000000043656,-0.0039999999999906785
342,-0.0062000000000068676,0.00749999999999318,0.0006999999999948159
343,-0.0007999999999981355,13.925799999999995,0.0002000000000066393
344,0.0006999999999948159,0.0010999999999938836,-0.0006999999999948159
345,0.002499999999997727,0.0010999999999938836,0.0007999999999981355
346,-0.00029999999999574817,14.4178,0.00010000000000331968
347,-0.0002000000000066393,14.657399999999996,0.00010000000000331968
348,-0.0002000000000066393,14.299800000000005,0.00010000000000331968
349,0.0010999999999938836,0.001599999999996271,-0.0010999999999938836
350,0.0,14.8579,0.00010000000000331968
351,0.004499999999993065,0.004599999999996385,-0.004400000000003956
352,0.0011999999999972033,0.0014999999999929516,-0.001300000000000523
353,-0.0005000000000023874,14.906599999999996,0.0002000000000066393
354,0.004400000000003956,0.004499999999993065,-0.0040999999999939965
355,-0.008399999999994634,0.008600000000001273,0.001599999999996271
356,-0.0039999999999906785,0.0006000000000057071,-0.010699999999999932
357,0.005099999999998772,0.00190000000000623,0.0009000000000014553
358,0.0075999999999964984,0.003500000000002501,-0.007000000000005002
359,0.004199999999997317,0.004400000000003956,-0.0036999999999949296
360,1.0488,1.2192000000000007,0.3537999999999997
361,0.018100000000004,0.0011999999999972033,0.003500000000002501
362,0.032399999999995543,-1.8247999999999958,0.011899999999997135
363,3.5940999999999974,3.0715000000000003,0.12569999999999834
364,-0.0016999999999995907,0.0020000000000095497,0.0020000000000095497
365,0.00029999999999574817,-14.24600000000001,0.0
366,0.003600000000005821,0.0037999999999982492,-0.003500000000002501
367,0.0,14.8579,0.00010000000000331968
368,-0.00190000000000623,-0.0006999999999948159,0.0002000000000066393
369,0.0,-14.3078,0.00010000000000331968
370,-0.0062000000000068676,0.00749999999999318,0.0006999999999948159
371,0.0020999999999986585,0.002600000000001046,-0.0020000000000095497
372,0.0009000000000014553,-0.0018000000000029106,0.00029999999999574817
373,-0.0036999999999949296,0.0018000000000029106,0.0020999999999986585
374,-0.0010999999999938836,0.0020000000000095497,0.00190000000000623
375,0.003100000000003433,0.003399999999999181,-0.002899999999996794
376,0.0014999999999929516,0.0002000000000066393,0.0005000000000023874
377,0.004800000000003024,0.0046999999999997035,-0.004800000000003024
378,0.010199999999997544,0.012299999999996205,0.0010000000000047748
379,-0.004499999999993065,0.0014999999999929516,-0.010300000000000864
380,0.003200000000006753,0.0039999999999906785,-0.00190000000000623
381,0.0002000000000066393,0.0020999999999986585,0.00190000000000623
382,0.01439999999999486,0.004400000000003956,-0.003100000000003433
383,0.0071999999999974315,0.0036999999999949296,0.00549999999999784
384,-0.00029999999999574817,-14.9987,0.00010000000000331968
385,0.002899999999996794,0.002499999999997727,-0.0037999999999982492
386,0.0027000000000043656,0.0023000000000052982,-0.003600000000005821
387,-0.00010000000000331968,-0.0006999999999948159,0.00029999999999574817
388,-0.006000000000000227,0.0071999999999974315,0.0007999999999981355
389,0.0037999999999982492,0.001599999999996271,0.0009000000000014553
390,0.9249999999999972,1.0722999999999985,0.3157999999999994
391,-0.012100000000003773,0.013099999999994337,0.0014000000000038426
392,1.0079000000000065,1.1710999999999956,0.34280000000000044
393,0.005200000000002092,0.0023999999999944066,0.0014000000000038426
394,0.0036999999999949296,0.0005000000000023874,0.0006000000000057071
395,0.00010000000000331968,-14.246300000000005,0.0
396,7.712599999999995,9.0531,1.4158000000000008
397,0.0029999999999859037,0.003299999999995863,-0.002899999999996794
398,0.018699999999995498,-0.0014999999999929516,0.0009000000000014553
399,0.006799999999998363,-0.0040999999999939965,-0.0006000000000057071
400,-0.008399999999994634,0.008600000000001273,0.001599999999996271
401,5.760499999999992,6.773600000000003,1.6557999999999993
402,-0.014700000000004819,0.015500000000002956,0.00190000000000623
403,0.004400000000003956,0.004499999999993065,-0.0040999999999939965
404,0.011799999999993815,0.013900000000006685,-0.0007999999999981355
405,0.6631,0.767399999999995,0.26539999999999964
406,0.0,-0.0009000000000014553,0.0002000000000066393
407,-0.012100000000003773,0.013099999999994337,0.0014000000000038426
408,0.0039999999999906785,0.0016999999999995907,0.0010000000000047748
409,0.00010000000000331968,14.735,0.00010000000000331968
410,0.0016999999999995907,-0.0014000000000038426,0.00039999999999906777
411,0.0009000000000014553,-0.0005000000000023874,0.00039999999999906777
412,-0.00010000000000331968,13.815700000000007,0.00010000000000331968
413,0.002499999999997727,-0.0009000000000014553,0.0005000000000023874
414,0.0023000000000052982,0.0,0.0005000000000023874
415,0.012000000000000456,0.0020999999999986585,-0.0023999999999944066
416,0.00190000000000623,-0.0010999999999938836,0.00039999999999906777
417,-0.0002000000000066393,14.491200000000005,0.00010000000000331968
418,0.0,14.520799999999996,0.00010000000000331968
419,0.0002000000000066393,-0.003500000000002501,0.0002000000000066393
420,0.0011999999999972033,0.0014999999999929516,-0.001300000000000523
421,-0.0002000000000066393,14.809600000000005,0.00010000000000331968
422,0.016199999999997772,-0.001599999999996271,0.0039999999999906785
423,-0.0002000000000066393,14.406899999999993,0.00010000000000331968
424,0.02549999999999386,-0.009699999999995157,-0.00010000000000331968
425,-0.00029999999999574817,14.596500000000004,0.00010000000000331968
426,0.003399999999999181,0.0029999999999859037,-0.004499999999993065
427,-0.010300000000000864,0.008799999999993702,-0.004300000000000637
428,-0.00010000000000331968,-14.973200000000006,0.00010000000000331968
429,0.0009000000000014553,0.0007999999999981355,-0.001300000000000523
430,-0.007699999999999819,0.00889999999999702,0.0009000000000014553
431,0.00539999999999452,0.0023000000000052982,0.001300000000000523
432,0.0027000000000043656,0.0016999999999995907,0.0010999999999938836
433,0.00740000000000407,-0.003900000000001569,-0.0005000000000023874
434,0.002200000000001978,0.00190000000000623,-0.0029999999999859037
435,-0.005200000000002092,0.004300000000000637,0.0014000000000038426
436,0.015199999999992997,0.00889999999999702,-0.006799999999998363
437,0.00029999999999574817,-0.0037999999999982492,0.00029999999999574817
438,0.004900000000006344,0.0046999999999997035,-0.004999999999995453
439,0.002600000000001046,0.0027000000000043656,-0.002899999999996794
440,1.237099999999998,1.4360999999999962,0.6130999999999993
441,0.0027000000000043656,0.003299999999995863,-0.002200000000001978
442,-0.00190000000000623,-0.0006999999999948159,0.0002000000000066393
443,0.002499999999997727,0.002200000000001978,-0.003399999999999181
444,0.0027000000000043656,0.0016999999999995907,0.0010999999999938836
445,0.0039999999999906785,0.004300000000000637,-0.003500000000002501
446,0.0010999999999938836,0.00190000000000623,-0.0006999999999948159
447,-0.004800000000003024,0.0023000000000052982,-0.010000000000005116
448,0.0023000000000052982,0.0014000000000038426,0.0009000000000014553
449,0.008099999999998886,0.0007999999999981355,0.0062000000000068676
450,-0.001599999999996271,0.0006000000000057071,0.0007999999999981355
451,-0.006100000000003547,0.005700000000004479,0.0014999999999929516
452,0.0146000000000015,0.008399999999994634,-0.005200000000002092
453,0.0014000000000038426,0.001599999999996271,-0.0018000000000029106
454,0.018900000000002137,-0.0020000000000095497,0.0020999999999986585
455,0.005799999999993588,0.0023000000000052982,0.0010999999999938836
